Timestamp,ACC_Y,ACC_X,GYRO_Y,GYRO_X
456642.88666834723,-0.090576171875,1.0048828125,7.690429210662842,13.000487327575684
456642.89067116514,-0.095458984375,1.0205078125,6.500243663787842,12.268065452575684
456642.8946738788,-0.0986328125,1.031005859375,5.096435070037842,11.444090843200684
456642.89867647673,-0.101806640625,1.036376953125,3.540038824081421,10.681151390075684
456642.90267897095,-0.101806640625,1.041748046875,1.6784666776657104,9.704588890075684
456642.906681355,-0.10595703125,1.04296875,-0.3356933295726776,8.880614280700684
456642.9106836389,-0.1123046875,1.042236328125,-2.563476324081421,8.056639671325684
456642.9146858088,-0.115234375,1.03662109375,-4.943847179412842,7.232665538787842
456642.9186878715,-0.114990234375,1.03271484375,-7.141112804412842,6.683349132537842
456642.9226898718,-0.11279296875,1.022705078125,-9.216307640075684,5.981444835662842
456642.92669158883,-0.109375,1.010986328125,-11.047362327575684,5.432128429412842
456642.9306932007,-0.10546875,0.997802734375,-12.695311546325684,4.821776866912842
456642.9346945293,-0.102294921875,0.990234375,-14.007567405700684,4.119872570037842
456642.9386959232,-0.099365234375,0.984130859375,-14.831542015075684,3.601073980331421
456642.94269703375,-0.09912109375,0.984375,-15.563963890075684,3.082275152206421
456642.9466982163,-0.098876953125,0.98681640625,-16.174314498901367,2.593993902206421
456642.9506991161,-0.098388671875,0.989013671875,-16.693113327026367,2.105712652206421
456642.95470010827,-0.100830078125,0.989501953125,-17.333982467651367,1.6174315214157104
456642.958700817,-0.099365234375,0.987548828125,-18.005369186401367,1.0986326932907104
456642.96270124195,-0.101318359375,0.986083984375,-18.554685592651367,0.5798339247703552
456642.96670138295,-0.10009765625,0.985595703125,-19.226072311401367,0.03051757626235485
456642.97070124006,-0.098876953125,0.986083984375,-19.836423873901367,-0.3356933295726776
456642.97470127424,-0.097412109375,0.984375,-20.629880905151367,-0.7324218153953552
456642.9787010254,-0.096923828125,0.977783203125,-21.331785202026367,-1.0375975370407104
456642.9827004928,-0.093994140625,0.96533203125,-22.277830123901367,-1.4343260526657104
456642.98669990257,-0.09326171875,0.95361328125,-22.583005905151367,-1.7089842557907104
456642.99069902935,-0.089111328125,0.94140625,-22.338865280151367,-1.6479490995407104
456642.9946980908,-0.087890625,0.932373046875,-21.789548873901367,-1.5869139432907104
456642.99869687005,-0.0859375,0.932861328125,-21.179197311401367,-1.5869139432907104
456643.002695366,-0.089111328125,0.9384765625,-20.324705123901367,-1.5869139432907104
456643.0066938121,-0.087890625,0.949951171875,-19.592283248901367,-1.5258787870407104
456643.0106919758,-0.088623046875,0.962890625,-19.012449264526367,-1.3122557401657104
456643.014690016,-0.09033203125,0.97314453125,-18.554685592651367,-1.2207030057907104
456643.0186877733,-0.0908203125,0.979248046875,-18.310544967651367,-1.0986326932907104
456643.0226853859,-0.08935546875,0.982177734375,-18.188474655151367,-0.9155272841453552
456643.02668289817,-0.087158203125,0.98681640625,-18.249509811401367,-0.7019042372703552
456643.03068030596,-0.08447265625,0.990234375,-18.341062545776367,-0.5187987685203552
456643.0346776338,-0.08251953125,0.998779296875,-18.676755905151367,-0.2136230319738388
456643.0386746792,-0.078857421875,1.005126953125,-19.042966842651367,0.03051757626235485
456643.0426717622,-0.075927734375,1.006591796875,-19.500730514526367,0.4272460639476776
456643.04666873824,-0.07080078125,1.00244140625,-19.897459030151367,0.7934569716453552
456643.0506657846,-0.06689453125,0.989990234375,-20.141599655151367,1.1901854276657104
456643.0546627793,-0.06201171875,0.973876953125,-20.263669967651367,1.4648436307907104
456643.05865949084,-0.05810546875,0.958251953125,-19.958494186401367,1.8920897245407104
456643.0626560393,-0.0595703125,0.94287109375,-19.226072311401367,2.227782964706421
456643.0666524818,-0.060302734375,0.92919921875,-18.493650436401367,2.655029058456421
456643.0706488624,-0.062255859375,0.91552734375,-17.456052780151367,3.112792730331421
456643.0746449599,-0.066650390625,0.908447265625,-16.021726608276367,3.662109136581421
456643.07864099817,-0.069580078125,0.9013671875,-14.404295921325684,4.180907726287842
456643.08263790316,-0.07177734375,0.89794921875,-12.542723655700684,4.699706554412842
456643.08663452626,-0.07958984375,0.89892578125,-10.559081077575684,4.974364757537842
456643.0906308659,-0.088623046875,0.905517578125,-8.422850608825684,5.218505382537842
456643.0946271412,-0.096435546875,0.91943359375,-6.164550304412842,5.310058116912842
456643.0986231337,-0.103759765625,0.9326171875,-4.241942882537842,5.401610851287842
456643.1026189747,-0.10986328125,0.94873046875,-2.563476324081421,5.249022960662842
456643.1066153328,-0.11572265625,0.962890625,-1.2207030057907104,4.913329601287842
456643.1106117191,-0.118408203125,0.973388671875,-0.3356933295726776,4.730224132537842
456643.11460782227,-0.119140625,0.97802734375,0.4272460639476776,4.364013195037842
456643.1186041288,-0.1201171875,0.982666015625,0.9155272841453552,4.028319835662842
456643.1226004583,-0.1181640625,0.98291015625,1.4953612089157104,3.631591558456421
456643.12659650535,-0.11279296875,0.983642578125,1.9226073026657104,3.448486089706421
456643.1305930614,-0.104736328125,0.986328125,2.410888433456421,3.326415777206421
456643.134589336,-0.099853515625,0.992919921875,2.960204839706421,3.326415777206421
456643.1385856389,-0.090576171875,1.0,3.570556402206421,3.387450933456421
456643.14258185425,-0.081787109375,1.003173828125,3.997802495956421,3.448486089706421
456643.14657803223,-0.07666015625,1.000732421875,4.455565929412842,3.601073980331421
456643.15057450545,-0.06884765625,0.997314453125,4.852294445037842,3.814697027206421
456643.15457069647,-0.0625,0.992431640625,5.401610851287842,4.089354991912842
456643.158566731,-0.0595703125,0.9853515625,5.920409679412842,4.516601085662842
456643.16256341356,-0.056640625,0.973388671875,6.439208507537842,5.035399913787842
456643.16655981366,-0.055419921875,0.962890625,7.080077648162842,5.645751476287842
456643.1705560637,-0.054931640625,0.951416015625,7.995604991912842,6.439208507537842
456643.17455233814,-0.055908203125,0.94970703125,8.972167015075684,7.324218273162842
456643.1785483304,-0.055419921875,0.94970703125,10.192870140075684,8.239745140075684
456643.18254470953,-0.052978515625,0.95068359375,11.444090843200684,9.063719749450684
456643.18654102314,-0.05224609375,0.950927734375,12.817381858825684,9.979247093200684
456643.190537054,-0.0537109375,0.9521484375,14.129637718200684,10.864256858825684
456643.1945329312,-0.0537109375,0.9501953125,15.441893577575684,11.688231468200684
456643.19853048347,-0.0546875,0.945556640625,16.540525436401367,12.634276390075684
456643.2025314313,-0.053466796875,0.937744140625,17.669675827026367,13.519286155700684
456643.20653209626,-0.05224609375,0.927490234375,18.829343795776367,14.343260765075684
456643.21053350094,-0.048828125,0.918701171875,20.355222702026367,15.380858421325684
456643.2145347987,-0.04345703125,0.90966796875,22.033689498901367,16.387937545776367
456643.2185359849,-0.04052734375,0.899169921875,23.773191452026367,17.669675827026367
456643.2225370665,-0.036865234375,0.890380859375,25.939939498901367,18.981931686401367
456643.2265380412,-0.03271484375,0.88525390625,28.442380905151367,20.416257858276367
456643.2305389073,-0.029052734375,0.88330078125,31.280515670776367,21.972654342651367
456643.2345396685,-0.027587890625,0.8876953125,34.362789154052734,23.529050827026367
456643.2385403248,-0.025390625,0.8974609375,37.414546966552734,25.238035202026367
456643.24254105374,-0.026123046875,0.912353515625,40.435787200927734,26.855466842651367
456643.2465416986,-0.0283203125,0.92919921875,43.243404388427734,28.442380905151367
456643.25054221484,-0.0302734375,0.946044921875,45.593257904052734,29.937742233276367
456643.25454262225,-0.034912109375,0.9599609375,47.393795013427734,31.280515670776367
456643.25854292064,-0.038818359375,0.969482421875,48.645015716552734,32.470699310302734
456643.26254311687,-0.045166015625,0.9765625,49.530025482177734,33.569332122802734
456643.26654320257,-0.050048828125,0.9833984375,49.865718841552734,34.790035247802734
456643.27054318367,-0.05419921875,0.986328125,50.079341888427734,36.010738372802734
456643.27454323845,-0.05908203125,0.988037109375,50.079341888427734,37.109371185302734
456643.27854318934,-0.06298828125,0.992919921875,49.926753997802734,38.024898529052734
456643.282543028,-0.0673828125,0.997314453125,49.774166107177734,38.879390716552734
456643.2865427623,-0.0693359375,0.999755859375,49.530025482177734,39.703365325927734
456643.29054238787,-0.06982421875,1.005126953125,49.377437591552734,40.374752044677734
456643.2945419084,-0.071533203125,1.01220703125,49.133296966552734,41.046138763427734
456643.29854158545,-0.07470703125,1.021484375,48.950191497802734,41.748043060302734
456643.3025409802,-0.076416015625,1.03125,48.645015716552734,42.236324310302734
456643.3065400916,-0.080810546875,1.041259765625,48.095699310302734,42.877193450927734
456643.31053949613,-0.083984375,1.05029296875,47.485347747802734,43.365474700927734
456643.3145386185,-0.08740234375,1.057373046875,46.569820404052734,43.853755950927734
456643.31853763637,-0.0869140625,1.0595703125,45.349117279052734,44.189449310302734
456643.32253637264,-0.087890625,1.05712890625,43.945308685302734,44.372554779052734
456643.32653503405,-0.0908203125,1.047607421875,42.205806732177734,44.708248138427734
456643.33053341374,-0.09375,1.037353515625,40.405269622802734,44.891353607177734
456643.33453150996,-0.09765625,1.0283203125,38.940425872802734,44.952388763427734
456643.3385295622,-0.100341796875,1.019775390625,37.597652435302734,45.135494232177734
456643.3425273328,-0.1064453125,1.0126953125,36.254878997802734,45.166011810302734
456643.346524941,-0.10986328125,1.00732421875,35.034175872802734,45.135494232177734
456643.3505231344,-0.114990234375,1.002197265625,33.996578216552734,45.043941497802734
456643.3545210465,-0.12060546875,0.9970703125,32.989498138427734,44.921871185302734
456643.3585187916,-0.128173828125,0.991943359375,32.226558685302734,44.677730560302734
456643.36251641804,-0.1337890625,0.991943359375,31.707761764526367,44.281002044677734
456643.36651395186,-0.141845703125,0.994140625,31.280515670776367,43.640132904052734
456643.3705115409,-0.14697265625,0.996826171875,30.670164108276367,42.877193450927734
456643.37450907234,-0.154296875,1.00146484375,29.937742233276367,42.236324310302734
456643.3785063224,-0.15966796875,1.009521484375,29.418943405151367,41.473384857177734
456643.3825034123,-0.167236328125,1.017333984375,28.686521530151367,40.466304779052734
456643.38650039467,-0.169677734375,1.01953125,27.801511764526367,39.367671966552734
456643.39049728104,-0.1728515625,1.0244140625,26.885984420776367,38.177486419677734
456643.3944942728,-0.174072265625,1.0283203125,25.787351608276367,36.956783294677734
456643.3984909829,-0.178466796875,1.028076171875,24.627683639526367,35.705562591552734
456643.4024877632,-0.17919921875,1.02685546875,23.376462936401367,34.515377044677734
456643.40648426267,-0.177978515625,1.0263671875,22.094724655151367,33.203121185302734
456643.41048060916,-0.17626953125,1.02392578125,20.629880905151367,31.951902389526367
456643.4144768507,-0.171875,1.020751953125,19.104001998901367,30.792234420776367
456643.41847334185,-0.16748046875,1.015625,17.761228561401367,29.602048873901367
456643.422469938,-0.162109375,1.00830078125,16.418455123901367,28.503416061401367
456643.42646639375,-0.158203125,0.997802734375,15.075682640075684,27.496335983276367
456643.43046278495,-0.152099609375,0.990478515625,13.885497093200684,26.306150436401367
456643.43445889576,-0.148681640625,0.98388671875,12.725829124450684,25.268552780151367
456643.4384551229,-0.144775390625,0.978515625,11.718749046325684,24.475095748901367
456643.4424516418,-0.1435546875,0.971923828125,10.681151390075684,23.559568405151367
456643.4464478786,-0.141845703125,0.9677734375,9.521483421325684,22.796628952026367
456643.4504445454,-0.14013671875,0.96337890625,8.697508811950684,21.911619186401367
456643.45444093057,-0.13916015625,0.95849609375,7.843017101287842,21.026609420776367
456643.45843716303,-0.14111328125,0.9560546875,7.080077648162842,20.324705123901367
456643.4624333915,-0.1416015625,0.9521484375,6.652831554412842,19.561765670776367
456643.4664302523,-0.1435546875,0.948486328125,6.225585460662842,18.829343795776367
456643.4704268309,-0.146240234375,0.946044921875,5.889892101287842,18.096921920776367
456643.47442329745,-0.149169921875,0.9423828125,5.615233898162842,17.242429733276367
456643.47841948154,-0.151611328125,0.942626953125,5.401610851287842,16.448972702026367
456643.4824155199,-0.155029296875,0.943359375,5.310058116912842,15.624999046325684
456643.4864118991,-0.155029296875,0.945556640625,5.218505382537842,14.862059593200684
456643.49040874036,-0.1552734375,0.948486328125,5.096435070037842,14.038084983825684
